0;0.0;Bool_inj
1;0.0;Bool_inj
2;0.0;Bool_inj
3;0.0;Bool_inj
4;0.0;Bool_inj
5;0.0;Bool_inj
6;0.0;Bool_inj
7;0.0;Bool_inj
8;0.0;Bool_inj
9;0.0;Bool_inj
10;0.0;Bool_inj
11;0.0;Bool_inj
12;0.0;Bool_inj
13;0.0;Bool_inj
14;0.0;Bool_inj
15;0.0;Bool_inj
16;0.0;Bool_inj
17;0.0;Bool_inj
18;0.0;Bool_inj
19;0.0;Bool_inj
20;0.0;Bool_inj
21;0.0;Bool_inj
22;0.0;Bool_inj
23;0.0;Bool_inj
24;0.0;Bool_inj
25;0.0;Bool_inj
26;0.0;Bool_inj
27;0.0;Bool_inj
28;0.0;Bool_inj
29;0.0;Bool_inj
30;0.0;Bool_inj
31;1.0;Bool_inj
32;-0.0;Bool_inj
33;1.0;Bool_inj
34;1.0;Bool_inj
35;-0.0;Bool_inj
36;1.0;Bool_inj
37;1.0;Bool_inj
38;1.0;Bool_inj
39;1.0;Bool_inj
40;1.0;Bool_inj
41;1.0;Bool_inj
42;1.0;Bool_inj
43;1.0;Bool_inj
44;1.0;Bool_inj
45;1.0;Bool_inj
46;0.9999999999999999;Bool_inj
47;1.0;Bool_inj
48;1.0;Bool_inj
49;1.0;Bool_inj
50;-0.0;Bool_inj
51;1.0;Bool_inj
52;1.0;Bool_inj
53;1.0;Bool_inj
54;-0.0;Bool_inj
55;1.0;Bool_inj
56;1.0;Bool_inj
57;-0.0;Bool_inj
58;-0.0;Bool_inj
59;-0.0;Bool_inj
60;-0.0;Bool_inj
61;-0.0;Bool_inj
62;1.0;Bool_inj
63;-0.0;Bool_inj
64;1.0;Bool_inj
65;0.0;Bool_inj
66;0.0;Bool_inj
67;0.0;Bool_inj
68;-0.0;Bool_inj
69;0.0;Bool_inj
70;0.0;Bool_inj
71;0.0;Bool_inj
72;0.0;Bool_inj
73;0.0;Bool_inj
74;0.0;Bool_inj
75;0.0;Bool_inj
76;0.0;Bool_inj
77;0.0;Bool_inj
78;0.0;Bool_inj
79;0.0;Bool_inj
80;0.0;Bool_inj
81;0.0;Bool_inj
82;0.0;Bool_inj
83;0.0;Bool_inj
84;0.0;Bool_inj
85;0.0;Bool_inj
86;0.0;Bool_inj
87;0.0;Bool_inj
88;0.0;Bool_inj
89;0.0;Bool_inj
90;0.0;Bool_inj
91;0.0;Bool_inj
92;0.0;Bool_inj
93;0.0;Bool_inj
94;0.0;Bool_inj
95;0.0;Bool_inj
0;1.0;Bool_cons
1;1.0;Bool_cons
2;1.0;Bool_cons
3;1.0;Bool_cons
4;1.0;Bool_cons
5;1.0;Bool_cons
6;1.0;Bool_cons
7;1.0;Bool_cons
8;1.0;Bool_cons
9;1.0;Bool_cons
10;1.0;Bool_cons
11;1.0;Bool_cons
12;1.0;Bool_cons
13;1.0;Bool_cons
14;1.0;Bool_cons
15;1.0;Bool_cons
16;1.0;Bool_cons
17;1.0;Bool_cons
18;1.0;Bool_cons
19;1.0;Bool_cons
20;1.0;Bool_cons
21;1.0;Bool_cons
22;1.0;Bool_cons
23;1.0;Bool_cons
24;1.0;Bool_cons
25;1.0;Bool_cons
26;1.0;Bool_cons
27;1.0;Bool_cons
28;1.0;Bool_cons
29;1.0;Bool_cons
30;1.0;Bool_cons
31;0.0;Bool_cons
32;1.0;Bool_cons
33;0.0;Bool_cons
34;0.0;Bool_cons
35;1.0;Bool_cons
36;0.0;Bool_cons
37;0.0;Bool_cons
38;0.0;Bool_cons
39;0.0;Bool_cons
40;0.0;Bool_cons
41;0.0;Bool_cons
42;0.0;Bool_cons
43;0.0;Bool_cons
44;0.0;Bool_cons
45;0.0;Bool_cons
46;1.1102230246251565e-16;Bool_cons
47;0.0;Bool_cons
48;0.0;Bool_cons
49;0.0;Bool_cons
50;1.0;Bool_cons
51;0.0;Bool_cons
52;0.0;Bool_cons
53;0.0;Bool_cons
54;1.0;Bool_cons
55;0.0;Bool_cons
56;0.0;Bool_cons
57;1.0;Bool_cons
58;1.0;Bool_cons
59;1.0;Bool_cons
60;1.0;Bool_cons
61;1.0;Bool_cons
62;0.0;Bool_cons
63;1.0;Bool_cons
64;0.0;Bool_cons
65;1.0;Bool_cons
66;1.0;Bool_cons
67;1.0;Bool_cons
68;1.0;Bool_cons
69;1.0;Bool_cons
70;1.0;Bool_cons
71;1.0;Bool_cons
72;1.0;Bool_cons
73;1.0;Bool_cons
74;1.0;Bool_cons
75;1.0;Bool_cons
76;1.0;Bool_cons
77;1.0;Bool_cons
78;1.0;Bool_cons
79;1.0;Bool_cons
80;1.0;Bool_cons
81;1.0;Bool_cons
82;1.0;Bool_cons
83;1.0;Bool_cons
84;1.0;Bool_cons
85;1.0;Bool_cons
86;1.0;Bool_cons
87;1.0;Bool_cons
88;1.0;Bool_cons
89;1.0;Bool_cons
90;1.0;Bool_cons
91;1.0;Bool_cons
92;1.0;Bool_cons
93;1.0;Bool_cons
94;1.0;Bool_cons
95;1.0;Bool_cons
0;1.0;Bool_char
1;1.0;Bool_char
2;1.0;Bool_char
3;1.0;Bool_char
4;1.0;Bool_char
5;1.0;Bool_char
6;1.0;Bool_char
7;1.0;Bool_char
8;1.0;Bool_char
9;1.0;Bool_char
10;1.0;Bool_char
11;1.0;Bool_char
12;1.0;Bool_char
13;1.0;Bool_char
14;1.0;Bool_char
15;1.0;Bool_char
16;1.0;Bool_char
17;1.0;Bool_char
18;1.0;Bool_char
19;1.0;Bool_char
20;1.0;Bool_char
21;1.0;Bool_char
22;1.0;Bool_char
23;1.0;Bool_char
24;1.0;Bool_char
25;1.0;Bool_char
26;1.0;Bool_char
27;1.0;Bool_char
28;1.0;Bool_char
29;0.0;Bool_char
30;0.0;Bool_char
31;1.0;Bool_char
32;0.0;Bool_char
33;1.0;Bool_char
34;1.0;Bool_char
35;1.1102230246251565e-16;Bool_char
36;1.0;Bool_char
37;1.0;Bool_char
38;1.0;Bool_char
39;1.0;Bool_char
40;1.0;Bool_char
41;1.0;Bool_char
42;1.0;Bool_char
43;1.0;Bool_char
44;1.0;Bool_char
45;1.0;Bool_char
46;1.0;Bool_char
47;1.0;Bool_char
48;1.0;Bool_char
49;1.0;Bool_char
50;1.0;Bool_char
51;1.0;Bool_char
52;1.0;Bool_char
53;0.9999999998170618;Bool_char
54;0.0;Bool_char
55;1.0;Bool_char
56;1.0;Bool_char
57;0.0;Bool_char
58;0.0;Bool_char
59;0.0;Bool_char
60;0.0;Bool_char
61;0.0;Bool_char
62;0.0;Bool_char
63;0.0;Bool_char
64;1.0;Bool_char
65;0.0;Bool_char
66;0.0;Bool_char
67;0.0;Bool_char
68;0.0;Bool_char
69;0.0;Bool_char
70;0.0;Bool_char
71;0.0;Bool_char
72;0.0;Bool_char
73;0.0;Bool_char
74;0.0;Bool_char
75;0.0;Bool_char
76;0.0;Bool_char
77;0.0;Bool_char
78;0.0;Bool_char
79;0.0;Bool_char
80;0.0;Bool_char
81;0.0;Bool_char
82;0.0;Bool_char
83;0.0;Bool_char
84;0.0;Bool_char
85;0.0;Bool_char
86;0.0;Bool_char
87;0.0;Bool_char
88;0.0;Bool_char
89;0.0;Bool_char
90;0.0;Bool_char
91;0.0;Bool_char
92;0.0;Bool_char
93;0.0;Bool_char
94;0.0;Bool_char
95;0.0;Bool_char
0;0.0;Bool_dis
1;0.0;Bool_dis
2;0.0;Bool_dis
3;0.0;Bool_dis
4;0.0;Bool_dis
5;0.0;Bool_dis
6;0.0;Bool_dis
7;0.0;Bool_dis
8;0.0;Bool_dis
9;0.0;Bool_dis
10;0.0;Bool_dis
11;0.0;Bool_dis
12;0.0;Bool_dis
13;0.0;Bool_dis
14;0.0;Bool_dis
15;0.0;Bool_dis
16;0.0;Bool_dis
17;0.0;Bool_dis
18;0.0;Bool_dis
19;0.0;Bool_dis
20;0.0;Bool_dis
21;0.0;Bool_dis
22;0.0;Bool_dis
23;0.0;Bool_dis
24;0.0;Bool_dis
25;0.0;Bool_dis
26;0.0;Bool_dis
27;0.0;Bool_dis
28;0.0;Bool_dis
29;1.0;Bool_dis
30;1.0;Bool_dis
31;-0.0;Bool_dis
32;1.0;Bool_dis
33;-0.0;Bool_dis
34;-0.0;Bool_dis
35;0.9999999999999999;Bool_dis
36;-0.0;Bool_dis
37;-0.0;Bool_dis
38;-0.0;Bool_dis
39;-0.0;Bool_dis
40;-0.0;Bool_dis
41;-0.0;Bool_dis
42;-0.0;Bool_dis
43;-0.0;Bool_dis
44;-0.0;Bool_dis
45;-0.0;Bool_dis
46;-0.0;Bool_dis
47;-0.0;Bool_dis
48;-0.0;Bool_dis
49;-0.0;Bool_dis
50;-0.0;Bool_dis
51;-0.0;Bool_dis
52;-0.0;Bool_dis
53;1.829382676754576e-10;Bool_dis
54;1.0;Bool_dis
55;-0.0;Bool_dis
56;-0.0;Bool_dis
57;1.0;Bool_dis
58;1.0;Bool_dis
59;1.0;Bool_dis
60;1.0;Bool_dis
61;1.0;Bool_dis
62;1.0;Bool_dis
63;1.0;Bool_dis
64;-0.0;Bool_dis
65;1.0;Bool_dis
66;1.0;Bool_dis
67;1.0;Bool_dis
68;1.0;Bool_dis
69;1.0;Bool_dis
70;1.0;Bool_dis
71;1.0;Bool_dis
72;1.0;Bool_dis
73;1.0;Bool_dis
74;1.0;Bool_dis
75;1.0;Bool_dis
76;1.0;Bool_dis
77;1.0;Bool_dis
78;1.0;Bool_dis
79;1.0;Bool_dis
80;1.0;Bool_dis
81;1.0;Bool_dis
82;1.0;Bool_dis
83;1.0;Bool_dis
84;1.0;Bool_dis
85;1.0;Bool_dis
86;1.0;Bool_dis
87;1.0;Bool_dis
88;1.0;Bool_dis
89;1.0;Bool_dis
90;1.0;Bool_dis
91;1.0;Bool_dis
92;1.0;Bool_dis
93;1.0;Bool_dis
94;1.0;Bool_dis
95;1.0;Bool_dis
0;0.0;E_PV_grid
1;0.0;E_PV_grid
2;0.0;E_PV_grid
3;0.0;E_PV_grid
4;0.0;E_PV_grid
5;0.0;E_PV_grid
6;0.0;E_PV_grid
7;0.0;E_PV_grid
8;0.0;E_PV_grid
9;0.0;E_PV_grid
10;0.0;E_PV_grid
11;0.0;E_PV_grid
12;0.0;E_PV_grid
13;0.0;E_PV_grid
14;0.0;E_PV_grid
15;0.0;E_PV_grid
16;0.0;E_PV_grid
17;0.0;E_PV_grid
18;0.0;E_PV_grid
19;0.0;E_PV_grid
20;0.0;E_PV_grid
21;0.0;E_PV_grid
22;0.0;E_PV_grid
23;0.0;E_PV_grid
24;0.0;E_PV_grid
25;0.0;E_PV_grid
26;0.0;E_PV_grid
27;0.0;E_PV_grid
28;0.0;E_PV_grid
29;0.0;E_PV_grid
30;0.0;E_PV_grid
31;0.0;E_PV_grid
32;0.0;E_PV_grid
33;0.0;E_PV_grid
34;0.0;E_PV_grid
35;0.0;E_PV_grid
36;0.0;E_PV_grid
37;0.0;E_PV_grid
38;0.0;E_PV_grid
39;0.0;E_PV_grid
40;0.0;E_PV_grid
41;0.0;E_PV_grid
42;0.0;E_PV_grid
43;0.0;E_PV_grid
44;0.0;E_PV_grid
45;0.0;E_PV_grid
46;0.0;E_PV_grid
47;0.0;E_PV_grid
48;0.0;E_PV_grid
49;0.0;E_PV_grid
50;0.0;E_PV_grid
51;0.0;E_PV_grid
52;0.0;E_PV_grid
53;0.005739664948453516;E_PV_grid
54;0.0;E_PV_grid
55;0.0;E_PV_grid
56;0.0;E_PV_grid
57;0.0;E_PV_grid
58;0.0;E_PV_grid
59;0.0;E_PV_grid
60;0.0;E_PV_grid
61;0.0;E_PV_grid
62;0.0;E_PV_grid
63;0.0;E_PV_grid
64;0.0;E_PV_grid
65;0.0;E_PV_grid
66;0.0;E_PV_grid
67;0.0;E_PV_grid
68;0.0;E_PV_grid
69;0.0;E_PV_grid
70;0.0;E_PV_grid
71;0.0;E_PV_grid
72;0.0;E_PV_grid
73;0.0;E_PV_grid
74;0.0;E_PV_grid
75;0.0;E_PV_grid
76;0.0;E_PV_grid
77;0.0;E_PV_grid
78;0.0;E_PV_grid
79;0.0;E_PV_grid
80;0.0;E_PV_grid
81;0.0;E_PV_grid
82;0.0;E_PV_grid
83;0.0;E_PV_grid
84;0.0;E_PV_grid
85;0.0;E_PV_grid
86;0.0;E_PV_grid
87;0.0;E_PV_grid
88;0.0;E_PV_grid
89;0.0;E_PV_grid
90;0.0;E_PV_grid
91;0.0;E_PV_grid
92;0.0;E_PV_grid
93;0.0;E_PV_grid
94;0.0;E_PV_grid
95;0.0;E_PV_grid
0;0.0;E_PV_load
1;0.0;E_PV_load
2;0.0;E_PV_load
3;0.0;E_PV_load
4;0.0;E_PV_load
5;0.0;E_PV_load
6;0.0;E_PV_load
7;0.0;E_PV_load
8;0.0;E_PV_load
9;0.0;E_PV_load
10;0.0;E_PV_load
11;0.0;E_PV_load
12;0.0;E_PV_load
13;0.0;E_PV_load
14;0.0;E_PV_load
15;0.0;E_PV_load
16;0.0;E_PV_load
17;0.0;E_PV_load
18;0.0;E_PV_load
19;0.0;E_PV_load
20;0.0;E_PV_load
21;0.0;E_PV_load
22;0.0;E_PV_load
23;0.0;E_PV_load
24;0.0;E_PV_load
25;0.0;E_PV_load
26;0.0;E_PV_load
27;0.0;E_PV_load
28;0.06813616208555774;E_PV_load
29;0.06724680054256528;E_PV_load
30;0.19038491802525084;E_PV_load
31;0.1604675;E_PV_load
32;0.3293483910760884;E_PV_load
33;0.2576825;E_PV_load
34;0.3919825;E_PV_load
35;0.4539077473905576;E_PV_load
36;0.22495;E_PV_load
37;0.5382175;E_PV_load
38;0.3847675;E_PV_load
39;0.4085325;E_PV_load
40;0.5334;E_PV_load
41;0.5371175;E_PV_load
42;0.28856750000000003;E_PV_load
43;0.4684175;E_PV_load
44;0.6009175;E_PV_load
45;0.5055175000000001;E_PV_load
46;0.3494825;E_PV_load
47;0.7561825;E_PV_load
48;0.6827675;E_PV_load
49;0.3788175;E_PV_load
50;0.9974999999999999;E_PV_load
51;0.39085;E_PV_load
52;0.9929175;E_PV_load
53;0.3233325;E_PV_load
54;0.971231254618268;E_PV_load
55;0.5997;E_PV_load
56;0.9102;E_PV_load
57;0.9207579634983856;E_PV_load
58;0.8504700411253552;E_PV_load
59;0.8526210149676687;E_PV_load
60;0.7643252533431494;E_PV_load
61;0.7672434344330211;E_PV_load
62;0.6626888257582679;E_PV_load
63;0.6667050983510091;E_PV_load
64;0.1991175;E_PV_load
65;0.4234420492109764;E_PV_load
66;0.4219317407256093;E_PV_load
67;0.31596488193468925;E_PV_load
68;0.2907159085306279;E_PV_load
69;0.20382243596349206;E_PV_load
70;0.09668691311896893;E_PV_load
71;0.09668691311896892;E_PV_load
72;0.0;E_PV_load
73;0.0;E_PV_load
74;0.0;E_PV_load
75;0.0;E_PV_load
76;0.0;E_PV_load
77;0.0;E_PV_load
78;0.0;E_PV_load
79;0.0;E_PV_load
80;0.0;E_PV_load
81;0.0;E_PV_load
82;0.0;E_PV_load
83;0.0;E_PV_load
84;0.0;E_PV_load
85;0.0;E_PV_load
86;0.0;E_PV_load
87;0.0;E_PV_load
88;0.0;E_PV_load
89;0.0;E_PV_load
90;0.0;E_PV_load
91;0.0;E_PV_load
92;0.0;E_PV_load
93;0.0;E_PV_load
94;0.0;E_PV_load
95;0.0;E_PV_load
0;0.0;E_PV_batt
1;0.0;E_PV_batt
2;0.0;E_PV_batt
3;0.0;E_PV_batt
4;0.0;E_PV_batt
5;0.0;E_PV_batt
6;0.0;E_PV_batt
7;0.0;E_PV_batt
8;0.0;E_PV_batt
9;0.0;E_PV_batt
10;0.0;E_PV_batt
11;0.0;E_PV_batt
12;0.0;E_PV_batt
13;0.0;E_PV_batt
14;0.0;E_PV_batt
15;0.0;E_PV_batt
16;0.0;E_PV_batt
17;0.0;E_PV_batt
18;0.0;E_PV_batt
19;0.0;E_PV_batt
20;0.0;E_PV_batt
21;0.0;E_PV_batt
22;0.0;E_PV_batt
23;0.0;E_PV_batt
24;0.0;E_PV_batt
25;0.0;E_PV_batt
26;0.0;E_PV_batt
27;0.0;E_PV_batt
28;0.0;E_PV_batt
29;0.0;E_PV_batt
30;0.0;E_PV_batt
31;0.021422920531014744;E_PV_batt
32;0.0;E_PV_batt
33;0.062423045067006744;E_PV_batt
34;0.07916804214419763;E_PV_batt
35;0.0;E_PV_batt
36;0.3905187012541783;E_PV_batt
37;0.047194079020389634;E_PV_batt
38;0.3438377291353235;E_PV_batt
39;0.30655316482013645;E_PV_batt
40;0.2904004373764464;E_PV_batt
41;0.27615551260513854;E_PV_batt
42;0.6326088577485742;E_PV_batt
43;0.43533896554525675;E_PV_batt
44;0.36985426611445976;E_PV_batt
45;0.46500939174345535;E_PV_batt
46;0.6795686016511868;E_PV_batt
47;0.25083024555179656;E_PV_batt
48;0.34593965428276574;E_PV_batt
49;0.6502033281733747;E_PV_batt
50;0.025647597533807295;E_PV_batt
51;0.6381584107327142;E_PV_batt
52;0.013074536910956835;E_PV_batt
53;0.7000000000000001;E_PV_batt
54;0.0;E_PV_batt
55;0.39225662521777926;E_PV_batt
56;0.009458475536494303;E_PV_batt
57;0.0;E_PV_batt
58;0.0;E_PV_batt
59;0.0;E_PV_batt
60;0.0;E_PV_batt
61;0.0;E_PV_batt
62;0.0;E_PV_batt
63;0.0;E_PV_batt
64;0.3668644415411748;E_PV_batt
65;0.0;E_PV_batt
66;0.0;E_PV_batt
67;0.0;E_PV_batt
68;0.0;E_PV_batt
69;0.0;E_PV_batt
70;0.0;E_PV_batt
71;0.0;E_PV_batt
72;0.0;E_PV_batt
73;0.0;E_PV_batt
74;0.0;E_PV_batt
75;0.0;E_PV_batt
76;0.0;E_PV_batt
77;0.0;E_PV_batt
78;0.0;E_PV_batt
79;0.0;E_PV_batt
80;0.0;E_PV_batt
81;0.0;E_PV_batt
82;0.0;E_PV_batt
83;0.0;E_PV_batt
84;0.0;E_PV_batt
85;0.0;E_PV_batt
86;0.0;E_PV_batt
87;0.0;E_PV_batt
88;0.0;E_PV_batt
89;0.0;E_PV_batt
90;0.0;E_PV_batt
91;0.0;E_PV_batt
92;0.0;E_PV_batt
93;0.0;E_PV_batt
94;0.0;E_PV_batt
95;0.0;E_PV_batt
0;0.0;E_PV_curt
1;0.0;E_PV_curt
2;0.0;E_PV_curt
3;0.0;E_PV_curt
4;0.0;E_PV_curt
5;0.0;E_PV_curt
6;0.0;E_PV_curt
7;0.0;E_PV_curt
8;0.0;E_PV_curt
9;0.0;E_PV_curt
10;0.0;E_PV_curt
11;0.0;E_PV_curt
12;0.0;E_PV_curt
13;0.0;E_PV_curt
14;0.0;E_PV_curt
15;0.0;E_PV_curt
16;0.0;E_PV_curt
17;0.0;E_PV_curt
18;0.0;E_PV_curt
19;0.0;E_PV_curt
20;0.0;E_PV_curt
21;0.0;E_PV_curt
22;0.0;E_PV_curt
23;0.0;E_PV_curt
24;0.0;E_PV_curt
25;0.0;E_PV_curt
26;0.0;E_PV_curt
27;0.0;E_PV_curt
28;0.0;E_PV_curt
29;0.0;E_PV_curt
30;0.0;E_PV_curt
31;0.0;E_PV_curt
32;0.0;E_PV_curt
33;0.0;E_PV_curt
34;0.0;E_PV_curt
35;-5.551115123125783e-17;E_PV_curt
36;0.0;E_PV_curt
37;0.0;E_PV_curt
38;0.0;E_PV_curt
39;0.0;E_PV_curt
40;0.0;E_PV_curt
41;0.0;E_PV_curt
42;0.0;E_PV_curt
43;0.0;E_PV_curt
44;0.0;E_PV_curt
45;0.0;E_PV_curt
46;0.001736165581079474;E_PV_curt
47;0.0;E_PV_curt
48;0.008134522440976233;E_PV_curt
49;0.024213222897059516;E_PV_curt
50;-1.0408340855860843e-17;E_PV_curt
51;0.0270062247497046;E_PV_curt
52;0.0;E_PV_curt
53;0.012876723920297227;E_PV_curt
54;-2.220446049250313e-16;E_PV_curt
55;0.0;E_PV_curt
56;0.0;E_PV_curt
57;-3.3306690738754696e-16;E_PV_curt
58;-1.1102230246251565e-16;E_PV_curt
59;0.0;E_PV_curt
60;0.0;E_PV_curt
61;0.0;E_PV_curt
62;0.0;E_PV_curt
63;0.0;E_PV_curt
